0.2,0.09843414833333335,-0.009991776499999999
0.2111752,0.09820800666666667,-0.0106706835
0.2229748,0.09710912333333332,-0.009862228666666665
0.2354338,0.09719870833333333,-0.010605067000000001
0.2485889,0.09678043833333334,-0.011067447666666667
0.262479,0.09624250499999999,-0.0109351235
0.2771453,0.09579841333333333,-0.01187534
0.2926311,0.09500471333333332,-0.011657265
0.3089821,0.09505704166666666,-0.010882843333333335
0.3262468,0.09472197333333333,-0.012144371666666667
0.3444761,0.09400053166666666,-0.011661316666666666
0.3637241,0.09393826666666666,-0.012297618333333335
0.3840475,0.09321623666666667,-0.012209006666666668
0.4055066,0.09310324666666665,-0.012758850000000002
0.4281647,0.09235560666666666,-0.013093951666666664
0.4520888,0.09214901000000002,-0.013080941666666667
0.4773497,0.09138200166666667,-0.013422711666666668
0.5040221,0.09072569666666665,-0.013605181666666667
0.5321848,0.09020999833333333,-0.013872666666666665
0.5619212,0.08946227333333334,-0.014061831666666668
0.5933191,0.088885595,-0.014270596666666668
0.6264713,0.08817730166666667,-0.014265646666666668
0.6614761,0.08766995833333334,-0.014417368333333333
0.6984367,0.08689918499999999,-0.01457308
0.7374625,0.08640169333333332,-0.014582634999999998
0.7786689,0.08564357499999999,-0.014595763333333333
0.8221779,0.08496334333333333,-0.014651309999999999
0.8681179,0.08424438499999999,-0.01465674
0.9166248,0.083387035,-0.014608756666666667
0.9678422,0.08278209333333335,-0.014504265
1.021921,0.08199518833333333,-0.014291531666666664
1.079022,0.08145910166666666,-0.014246050000000001
1.139314,0.08084634333333333,-0.014097871666666666
1.202974,0.08003850333333333,-0.013868354999999999
1.270191,0.07948089833333334,-0.013682178333333335
1.341164,0.07882926,-0.013498883333333336
1.416103,0.07826915166666666,-0.013237231666666668
1.495229,0.07769206833333332,-0.012942706666666666
1.578777,0.07710011000000001,-0.012653071666666666
1.666993,0.07658874333333333,-0.012369563333333333
1.760137,0.07606479166666667,-0.012070973333333334
1.858487,0.07556663500000001,-0.011743606666666668
1.962332,0.07509604833333335,-0.01143219
2.071979,0.074677225,-0.011134495
2.187753,0.07426321000000001,-0.010794361666666667
2.309996,0.073885795,-0.0104803
2.439069,0.07351892333333333,-0.010130221666666666
2.575354,0.07318544666666667,-0.009830980500000001
2.719255,0.07287946166666666,-0.009532614
2.871196,0.07255862166666667,-0.009197411166666667
3.031627,0.07231449333333334,-0.008915854666666667
3.201022,0.07203214333333334,-0.008598435333333333
3.379882,0.071807065,-0.008319165500000001
3.568737,0.07158275666666668,-0.008068183166666666
3.768143,0.07135351333333333,-0.007775023666666666
3.978692,0.071149745,-0.007511207166666666
4.201005,0.070963605,-0.007266882
4.43574,0.07080017999999999,-0.007019476833333334
4.683592,0.07062226,-0.006811697500000001
4.945292,0.07048475500000001,-0.006591533166666667
5.221615,0.07036103666666665,-0.006382241666666667
5.513378,0.07020688666666668,-0.006195399666666666
5.821444,0.07007908166666667,-0.006005630166666667
6.146723,0.06995623000000001,-0.005847781
6.490177,0.06983208333333334,-0.005681447166666667
6.852822,0.06973224500000001,-0.005528238333333334
7.23573,0.06961745333333333,-0.0053918483333333335
